Loyalty Number,flights_12m,distance_12m,pts_acc_12m,pts_red_12m,dollar_red_12m,active_months,max_month_flights,recency,flights_h1,flights_h2,trend,trend_ratio,flights_l3m,redeem_ratio,avg_dist_per_flight,ever_redeemed,Salary,salary_missing,Gender,Education,Marital Status,Loyalty Card,Enrollment Type,enroll_ym,cancel_ym,CLV,Province,City,tenure_months,is_active,churn_prob,log_prob,seg_raw,segment,segment_name,card_w,fv_flights,fv_pts,future_value_score,risk_band
364908,21,27678,27678.0,406,73,7,5,1.0,11,10,-1,0.8333333333333334,4,0.0146681599768777,1318.0,1,53024.0,0,Male,Bachelor,Divorced,Nova,Standard,24191,,5011.75,Alberta,Banff,37,True,0.0348152493205827,0.0197919279147894,0,3,Steady Flyers,2,18.9,26714.383529304912,0.3593,Low
364931,9,13725,13725.0,485,87,5,3,0.0,6,3,-3,0.4285714285714285,3,0.0353344018650735,1525.0,1,69930.0,0,Male,Bachelor,Married,Star,Standard,24206,,4804.36,British Columbia,Vancouver,22,True,0.0354399946591926,0.016183674986495,2,5,Casual / Emerging,1,6.3,13238.586073302582,0.2208,Low
365138,50,58052,87078.0,457,82,6,24,2.0,28,22,-6,0.7586206896551724,4,0.0052481080398259,1161.04,1,66290.0,0,Female,Bachelor,Single,Nova,2018 Promotion,24220,,7724.05,Saskatchewan,Regina,8,True,0.0365752650449421,0.0001586842696428,3,2,Loyalists,2,20.0,83893.09907041653,0.5458,Low
365156,5,6436,6436.0,0,0,2,3,1.0,0,5,5,5.0,3,0.0,1287.2,0,73455.0,1,Female,College,Single,Star,Standard,24222,,7821.19,Quebec,Montreal,6,True,0.0884307280637802,0.0748269857750943,2,5,Casual / Emerging,1,7.5,5866.85983418151,0.2297,Low
365208,2,4882,4882.0,0,0,1,2,1.0,0,2,2,2.0,2,0.0,2441.0,0,71194.0,0,Female,Bachelor,Married,Nova,Standard,24226,,18211.14,Ontario,Toronto,2,True,0.0884307280637802,0.0848021524222046,2,5,Casual / Emerging,2,2.4,4450.281185592626,0.3004,Low
365346,21,38473,38473.0,862,155,7,5,2.0,12,9,-3,0.6923076923076923,4,0.02240474086396,1832.047619047619,1,73455.0,1,Female,College,Single,Star,Standard,24185,,1898.01,Quebec,Montreal,43,True,0.0348152493205827,0.0185088593929238,0,3,Steady Flyers,1,14.7,37133.55291288922,0.3484,Low
365404,21,29575,29575.0,511,92,9,5,0.0,16,5,-11,0.2941176470588235,4,0.0172775223153908,1408.3333333333333,1,73455.0,1,Female,College,Married,Star,Standard,24164,,9657.58,Ontario,London,64,True,0.034226538744487,0.0181098737900823,0,3,Steady Flyers,1,4.2,28562.7501166318,0.3168,Low
365413,16,22486,22486.0,0,0,7,4,0.0,3,13,10,3.25,6,0.0,1405.375,0,50477.0,0,Male,Bachelor,Married,Nova,Standard,24213,,7854.96,Alberta,Edmonton,15,True,0.034226538744487,0.0142912313304033,2,5,Casual / Emerging,2,32.0,21716.382049791464,0.4473,Low
365421,12,21337,21337.0,477,86,7,3,0.0,4,8,4,1.6,7,0.0223544849564157,1778.0833333333333,1,62857.0,0,Male,Bachelor,Married,Nova,Standard,24207,,2783.58,Ontario,Toronto,21,True,0.034226538744487,0.0130387584088058,3,2,Loyalists,2,16.799999999999997,20606.70834280888,0.31,Low
365451,14,20680,20680.0,571,103,6,6,0.0,3,11,8,2.75,5,0.0276098834679174,1477.142857142857,1,162543.0,0,Female,Doctor,Single,Star,Standard,24177,,15063.5,British Columbia,Victoria,51,True,0.034226538744487,0.0240728675425721,0,3,Steady Flyers,1,25.2,19972.19517876401,0.4978,Low
365468,24,34422,34422.0,918,166,8,5,0.0,12,12,0,0.9230769230769232,7,0.0266682160183598,1434.25,1,73455.0,1,Male,College,Single,Aurora,Standard,24207,,8104.5,Ontario,Trenton,21,True,0.034226538744487,0.0083036038159749,3,2,Loyalists,3,24.0,33243.85408333727,0.4829,Low
365515,18,17508,17508.0,0,0,8,5,0.0,12,6,-6,0.4615384615384615,4,0.0,972.6666666666666,0,64825.0,0,Male,Bachelor,Married,Nova,Standard,24157,,8041.2,Ontario,Toronto,71,True,0.034226538744487,0.0388114032711763,0,3,Steady Flyers,2,7.2,16908.76175966152,0.2828,Low
365557,13,23965,23965.0,561,101,4,6,0.0,1,12,11,6.0,4,0.0234081615622131,1843.4615384615383,1,52367.0,0,Female,Bachelor,Married,Aurora,Standard,24177,,25581.61,Quebec,Hull,51,True,0.034226538744487,0.0734137103676023,2,5,Casual / Emerging,3,27.3,23144.760998988368,0.5695,Low
365596,50,76691,115036.5,512,92,7,24,0.0,15,35,20,2.1875,11,0.0044507225904596,1533.82,1,73455.0,1,Male,College,Single,Aurora,2018 Promotion,24219,,10442.45,Ontario,Toronto,9,True,0.0359579021236971,4.551285146857584e-05,1,1,Champions,3,150.0,110900.02879234732,0.8647,Low
365619,14,21278,21278.0,0,0,7,4,0.0,4,10,6,2.0,7,0.0,1519.857142857143,0,54033.0,0,Female,High School or Below,Single,Nova,Standard,24175,,12298.69,Ontario,Toronto,53,True,0.034226538744487,0.0290355215539937,0,3,Steady Flyers,2,22.4,20549.727708594804,0.4245,Low
365635,11,14668,14668.0,0,0,5,3,2.0,4,7,3,1.4,1,0.0,1333.4545454545455,0,82590.0,0,Female,Bachelor,Married,Nova,Standard,24151,,3275.16,British Columbia,Dawson Creek,77,True,0.0360487981038529,0.1734448442268388,0,3,Steady Flyers,2,14.3,14139.236229412689,0.2908,Low
365642,10,16796,16796.0,518,93,5,3,1.0,4,6,2,1.2,1,0.0308388402690956,1679.6,1,78316.0,0,Female,Bachelor,Married,Star,Standard,24190,,2637.94,Ontario,Toronto,38,True,0.0360487981038529,0.0322598782445745,0,3,Steady Flyers,1,12.0,16190.524387047688,0.2577,Low
365761,18,32367,32367.0,1017,183,6,6,2.0,10,8,-2,0.7272727272727273,2,0.0314199209095402,1798.1666666666667,1,73455.0,1,Female,College,Single,Star,Standard,24196,,12234.36,Quebec,Montreal,32,True,0.0360487981038529,0.0130459740928558,0,3,Steady Flyers,1,14.4,31200.208551772597,0.4169,Low
365816,19,31476,31476.0,583,105,8,5,1.0,10,9,-1,0.8181818181818182,1,0.0185214601137338,1656.6315789473683,1,123828.0,0,Male,Master,Married,Star,Standard,24200,,4636.55,Ontario,Toronto,28,True,0.0360487981038529,0.0071017044421271,0,3,Steady Flyers,1,17.1,30341.328030883127,0.3921,Low
365863,25,33120,33120.0,480,86,7,6,1.0,13,12,-1,0.8571428571428571,6,0.0144923160532592,1324.8,1,59372.0,0,Female,Bachelor,Married,Star,Standard,24166,,13223.04,Alberta,Calgary,62,True,0.0348152493205827,0.0323758820861081,3,2,Loyalists,1,22.5,31966.918942502303,0.4681,Low
365887,9,14888,14888.0,0,0,4,3,0.0,1,8,7,4.0,8,0.0,1654.2222222222222,0,73455.0,1,Male,College,Married,Star,Standard,24221,,18948.35,Ontario,Toronto,7,True,0.0672065202462644,0.0408509383727933,2,5,Casual / Emerging,1,15.3,13887.429326573616,0.4141,Low
366049,31,41185,61777.5,0,0,4,15,0.0,8,23,15,2.555555555555556,23,0.0,1328.548387096774,0,40642.0,0,Male,High School or Below,Married,Nova,2018 Promotion,24220,,3220.78,British Columbia,Vancouver,8,True,0.0399763421296234,0.0025037440716929,1,1,Champions,2,77.5,59307.86152408719,0.7408,Low
366116,20,31075,31075.0,924,166,8,5,0.0,4,16,12,3.2,10,0.0297335564422705,1553.75,1,94267.0,0,Female,Bachelor,Married,Nova,Standard,24202,,9448.83,British Columbia,Victoria,26,True,0.034226538744487,0.0116833751301902,3,2,Loyalists,2,44.0,30011.410308515067,0.6144,Low
366133,13,15218,15218.0,693,125,5,3,2.0,7,6,-1,0.75,3,0.0455351862803075,1170.6153846153843,1,73455.0,1,Female,College,Married,Star,Standard,24203,,3992.58,Ontario,Toronto,25,True,0.0360487981038529,0.0383867400365412,2,5,Casual / Emerging,1,11.7,14669.409390455568,0.2574,Low
366161,89,136182,204273.0,479,86,7,24,0.0,36,53,17,1.4324324324324325,21,0.0023448897069622,1530.134831460674,1,43859.0,0,Male,Bachelor,Married,Nova,2018 Promotion,24218,,4674.71,New Brunswick,Fredericton,10,True,0.0399763421296234,9.137682200844222e-05,1,1,Champions,2,240.3,196106.91266415545,0.7674,Low
366250,15,22118,22118.0,608,109,5,4,0.0,0,15,15,15.0,7,0.0274876802748768,1474.5333333333333,1,73455.0,1,Male,College,Single,Star,Standard,24221,,4162.18,Quebec,Montreal,7,True,0.0987174704810498,0.1634212283004914,2,5,Casual / Emerging,1,37.5,19934.56698790014,0.447,Low
366263,11,19285,19285.0,0,0,3,6,0.0,6,5,-1,0.7142857142857143,1,0.0,1753.1818181818182,0,66193.0,0,Male,Bachelor,Married,Nova,Standard,24193,,9501.01,Ontario,Toronto,35,True,0.0354399946591926,0.029750086350162,2,5,Casual / Emerging,2,9.9,18601.53970299747,0.3218,Low
366467,26,44228,44228.0,1210,217,9,5,0.0,14,12,-2,0.8,4,0.0273576160437721,1701.076923076923,1,61882.0,0,Male,Bachelor,Married,Nova,Standard,24180,,5824.82,Quebec,Montreal,48,True,0.034226538744487,0.0108973619672686,3,2,Loyalists,2,20.8,42714.22864440883,0.452,Low
366487,8,14879,14879.0,0,0,5,2,2.0,5,3,-2,0.5,1,0.0,1859.875,0,73455.0,1,Female,College,Single,Star,Standard,24183,,2121.31,British Columbia,Vancouver,45,True,0.0360487981038529,0.0647619070109816,0,3,Steady Flyers,1,6.4,14342.629933012771,0.2047,Low
366500,22,42002,42002.0,973,175,8,5,0.0,8,14,6,1.5555555555555556,4,0.0231650120229507,1909.1818181818185,1,64290.0,0,Female,High School or Below,Married,Aurora,Standard,24201,,15771.39,Alberta,Edmonton,27,True,0.034226538744487,0.0051328976204971,3,2,Loyalists,3,35.2,40564.41691965406,0.6462,Low
366537,17,24592,24592.0,2733,493,8,4,0.0,8,9,1,1.0,3,0.1111291831008823,1446.5882352941176,1,73455.0,1,Male,College,Single,Star,Standard,24195,,2652.29,British Columbia,Vancouver,33,True,0.0354399946591926,0.01171801993641,3,2,Loyalists,1,18.700000000000003,23720.459651341134,0.327,Low
366540,69,127815,191722.5,1258,227,7,24,0.0,18,51,33,2.6842105263157894,11,0.0065615326238045,1852.391304347826,1,90077.0,0,Female,Bachelor,Married,Aurora,2018 Promotion,24219,,7288.88,Alberta,Calgary,9,True,0.0359579021236971,1.5303495673152262e-05,1,1,Champions,3,207.0,184828.56111008947,0.8516,Low
366599,48,62099,93148.5,0,0,8,20,1.0,38,10,-28,0.2564102564102564,4,0.0,1293.7291666666667,0,9081.0,0,Female,Bachelor,Married,Star,2018 Promotion,24220,,6915.73,Ontario,Toronto,8,True,0.0406597879725796,0.0001418640944418,0,3,Steady Flyers,1,9.6,89361.10174003616,0.4005,Low
366654,23,35430,35430.0,0,0,8,5,1.0,13,10,-3,0.7142857142857143,1,0.0,1540.4347826086955,0,73455.0,1,Male,College,Single,Aurora,Standard,24173,,8558.93,Quebec,Quebec City,55,True,0.0360487981038529,0.0228055885708566,0,3,Steady Flyers,3,16.099999999999998,34152.79108318049,0.4396,Low
366687,18,33826,33826.0,1008,182,8,5,1.0,16,2,-14,0.1176470588235294,2,0.0297986815265911,1879.2222222222224,1,48021.0,0,Female,Bachelor,Single,Nova,Standard,24223,,46611.87,British Columbia,Kelowna,5,True,0.0707003842727517,0.0027913486636567,0,3,Steady Flyers,2,3.6,31434.4888015899,0.429,Low
366719,16,19078,19078.0,571,103,8,5,0.0,9,7,-2,0.7,6,0.0299281933015357,1192.375,1,66902.0,0,Male,Bachelor,Married,Star,Standard,24211,,4873.35,Quebec,Montreal,17,True,0.034226538744487,0.0045543408155845,3,2,Loyalists,1,12.8,18425.02609383268,0.2815,Low
366744,27,31741,31741.0,767,138,9,5,1.0,13,14,1,1.0,4,0.0241635687732342,1175.5925925925926,1,50375.0,0,Male,Bachelor,Divorced,Star,Standard,24153,,7995.41,British Columbia,Victoria,75,True,0.0348152493205827,0.0401701952731234,3,2,Loyalists,1,29.700000000000003,30635.929171315387,0.453,Low
366894,19,24555,24555.0,1770,319,8,4,0.0,6,13,7,1.8571428571428568,7,0.0720801433458218,1292.3684210526317,1,99573.0,0,Female,Bachelor,Married,Nova,Standard,24183,,5228.92,British Columbia,Vancouver,45,True,0.034226538744487,0.0244736502178889,3,2,Loyalists,2,32.3,23714.56734112912,0.4798,Low
366911,29,36682,36682.0,1079,194,8,5,1.0,17,12,-5,0.6666666666666666,7,0.0294141700515225,1264.896551724138,1,73455.0,1,Male,College,Single,Star,Standard,24155,,4786.05,Ontario,Toronto,73,True,0.0348152493205827,0.0660452693279552,3,2,Loyalists,1,14.5,35404.907024422384,0.3665,Low
366932,9,9544,9544.0,0,0,6,3,3.0,4,5,1,1.0,0,0.0,1060.4444444444443,0,70615.0,0,Female,Master,Married,Star,Standard,24212,,5049.77,Ontario,Sudbury,16,True,0.0371227239315998,0.0189619552397331,2,5,Casual / Emerging,1,9.9,9189.700722796812,0.2306,Low
366977,42,43620,65430.0,0,0,6,16,0.0,12,30,18,2.3076923076923075,8,0.0,1038.571428571429,0,73455.0,1,Female,College,Married,Nova,2018 Promotion,24219,,19357.37,British Columbia,Vancouver,9,True,0.0359579021236971,0.0018355900244909,1,1,Champions,2,117.6,63077.2744640465,0.9295,Low
367006,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,73455.0,1,Male,College,Married,Star,Standard,24228,,17288.55,Ontario,Trenton,0,False,0.0310624917774999,0.2772651259865763,4,4,At-Risk Lapsed,1,0.0,0.0,0.2439,Low
367338,23,41968,41968.0,0,0,10,5,1.0,14,9,-5,0.6,3,0.0,1824.695652173913,0,73287.0,0,Male,Bachelor,Married,Star,Standard,24184,,8696.71,Quebec,Montreal,44,True,0.0360487981038529,0.0055824108918516,0,3,Steady Flyers,1,11.5,40455.1040411775,0.4031,Low
367492,22,42177,42177.0,473,85,8,5,0.0,15,7,-8,0.4375,7,0.0112143771634501,1917.136363636364,1,73455.0,1,Male,College,Married,Nova,Standard,24213,,3885.46,Ontario,Kingston,15,True,0.034226538744487,0.0054529460429373,3,2,Loyalists,2,4.4,40733.427275373775,0.3312,Low
367511,23,32231,32231.0,0,0,8,5,1.0,18,5,-13,0.2631578947368421,3,0.0,1401.3478260869565,0,101063.0,0,Female,Bachelor,Married,Nova,Standard,24195,,7074.4,British Columbia,Victoria,33,True,0.0360487981038529,0.0130602541951843,0,3,Steady Flyers,2,4.6000000000000005,31069.11118831472,0.3487,Low
367547,10,11206,11206.0,600,108,4,5,0.0,3,7,4,1.75,1,0.0535379673418399,1120.6,1,73455.0,1,Female,College,Single,Star,Standard,24201,,2454.59,British Columbia,Vancouver,27,True,0.0354399946591926,0.0215367177238976,2,5,Casual / Emerging,1,14.0,10808.859419849088,0.2426,Low
367562,23,45463,45463.0,528,95,8,6,1.0,5,18,13,3.0,5,0.0116135843744501,1976.6521739130435,1,59622.0,0,Female,Bachelor,Single,Star,Standard,24167,,2647.52,Quebec,Quebec City,61,True,0.0348152493205827,0.0151694099005579,3,2,Loyalists,1,52.9,43880.19432013835,0.6164,Low
367680,22,22412,22412.0,831,149,9,5,0.0,12,10,-2,0.7692307692307693,7,0.0370766965600321,1018.7272727272727,1,62283.0,0,Female,High School or Below,Married,Star,Standard,24183,,13569.24,Ontario,Trenton,45,True,0.034226538744487,0.0109495603152849,3,2,Loyalists,1,17.6,21644.91481365856,0.4006,Low
367697,11,19255,19255.0,0,0,4,5,0.0,2,9,7,3.0,5,0.0,1750.4545454545455,0,101077.0,0,Female,Bachelor,Married,Star,Standard,24190,,5860.17,Quebec,Quebec City,38,True,0.034226538744487,0.0391496789894817,2,5,Casual / Emerging,1,18.7,18595.9679964749,0.3617,Low
367751,15,24074,24074.0,0,0,5,4,2.0,10,5,-5,0.4545454545454545,2,0.0,1604.9333333333334,0,73455.0,1,Male,College,Single,Nova,Standard,24155,,4260.71,British Columbia,Vancouver,73,True,0.0360487981038529,0.1407527107090602,0,3,Steady Flyers,2,7.5,23206.161234447845,0.2839,Low
367774,22,29500,29500.0,634,114,9,6,0.0,12,10,-2,0.7692307692307693,4,0.0214907969221382,1340.909090909091,1,94005.0,0,Female,Bachelor,Divorced,Star,Standard,24160,,5535.96,Quebec,Montreal,68,True,0.034226538744487,0.0143298254851625,0,3,Steady Flyers,1,17.6,28490.317107037637,0.3849,Low
367811,18,19922,19922.0,0,0,4,6,0.0,0,18,18,18.0,5,0.0,1106.7777777777778,0,58711.0,0,Male,Bachelor,Divorced,Star,Standard,24222,,2491.32,British Columbia,Vancouver,6,True,0.0964040320749471,0.253304749727806,2,5,Casual / Emerging,1,50.4,18001.438873002906,0.4934,Low
367961,30,40025,40025.0,1416,255,8,6,0.0,10,20,10,1.818181818181818,8,0.0353770049467845,1334.1666666666667,1,73455.0,1,Male,College,Divorced,Star,Standard,24162,,4670.95,Ontario,Ottawa,66,True,0.034226538744487,0.0432798459038661,3,2,Loyalists,1,60.0,38655.08278675191,0.6728,Low
368027,13,21354,21354.0,457,82,7,6,0.0,10,3,-7,0.2727272727272727,2,0.0214001404823226,1642.6153846153843,1,109056.0,0,Female,Doctor,Married,Aurora,Standard,24186,,15096.27,Quebec,Montreal,42,True,0.0354399946591926,0.0087399209222368,0,3,Steady Flyers,3,3.9,20597.214354047603,0.3963,Low
368045,11,16973,16973.0,0,0,6,3,1.0,8,3,-5,0.3333333333333333,2,0.0,1543.0,0,66652.0,0,Female,Bachelor,Married,Aurora,Standard,24179,,7281.72,British Columbia,Whistler,49,True,0.0360487981038529,0.0368027065708466,0,3,Steady Flyers,3,5.5,16361.143749783305,0.2811,Low
368073,42,64735,64735.0,1900,342,10,10,0.0,26,16,-10,0.5925925925925926,7,0.0293499752842313,1541.309523809524,1,166533.0,0,Female,Doctor,Married,Nova,Standard,24207,,3336.22,Quebec,Montreal,21,True,0.0359579021236971,0.0021342631098622,3,2,Loyalists,2,8.4,62407.26520602247,0.4681,Low
368118,14,21508,21508.0,466,84,8,3,1.0,6,8,2,1.1428571428571428,3,0.021665349388628,1536.2857142857142,1,70730.0,0,Male,Bachelor,Single,Star,Standard,24216,,8548.3,Quebec,Quebec City,12,True,0.0360487981038529,0.0055808863366087,2,5,Casual / Emerging,1,16.8,20732.662450382333,0.3539,Low
368122,12,20101,20101.0,1122,202,7,3,0.0,7,5,-2,0.625,2,0.0558153417570391,1675.0833333333333,1,73455.0,1,Female,College,Single,Star,Standard,24223,,8555.89,British Columbia,Whistler,5,True,0.0637987902531597,0.0056398377292931,2,5,Casual / Emerging,1,9.6,18818.58051712124,0.3023,Low
368330,24,30078,30078.0,0,0,8,5,1.0,15,9,-6,0.5625,2,0.0,1253.25,0,73455.0,1,Female,College,Single,Nova,Standard,24173,,5770.68,British Columbia,Vancouver,55,True,0.0360487981038529,0.0327619695711215,0,3,Steady Flyers,2,9.6,28993.724250632316,0.3346,Low
368391,62,105775,158662.5,0,0,8,16,0.0,35,27,-8,0.75,21,0.0,1706.048387096774,0,39025.0,0,Male,Bachelor,Single,Star,2018 Promotion,24218,,7651.1,Quebec,Hull,10,True,0.0399763421296234,0.0002028838971376,1,1,Champions,1,12.4,152319.75361685862,0.4536,Low
368523,36,61645,61645.0,0,0,10,6,0.0,19,17,-2,0.85,6,0.0,1712.361111111111,0,99801.0,0,Male,Bachelor,Married,Star,Standard,24216,,4874.22,British Columbia,West Vancouver,12,True,0.034226538744487,0.0021052566756518,3,2,Loyalists,1,28.8,59535.105019096096,0.5822,Low
368549,15,20857,20857.0,827,149,8,3,0.0,9,6,-3,0.6,5,0.0396490555182663,1390.4666666666667,1,73455.0,1,Female,College,Married,Star,Standard,24167,,2326.86,Ontario,Toronto,61,True,0.034226538744487,0.033101824904673,0,3,Steady Flyers,1,10.5,20143.13708140624,0.2566,Low
368566,33,49242,49242.0,0,0,9,6,1.0,12,21,9,1.6153846153846154,5,0.0,1492.1818181818182,0,50462.0,0,Female,Bachelor,Single,Star,Standard,24172,,14616.37,Manitoba,Winnipeg,56,True,0.0348152493205827,0.0153305094028715,3,2,Loyalists,1,62.7,47527.62749295587,0.7898,Low
368591,13,26804,26804.0,531,96,6,4,2.0,8,5,-3,0.5555555555555556,1,0.0198097369893676,2061.846153846154,1,250253.0,0,Male,Doctor,Divorced,Star,Standard,24176,,8509.85,British Columbia,Vancouver,52,True,0.0360487981038529,0.0376530623883055,0,3,Steady Flyers,1,9.1,25837.74801562433,0.3576,Low
368669,1,1396,1396.0,0,0,1,1,0.0,0,1,1,1.0,1,0.0,1396.0,0,69215.0,0,Male,Bachelor,Divorced,Star,Standard,24227,,2776.58,British Columbia,Vancouver,1,True,0.0343621534348746,0.0482851038831959,2,5,Casual / Emerging,1,1.1,1348.030433804915,0.12,Low
368675,7,7962,7962.0,480,86,3,3,0.0,0,7,7,7.0,5,0.0602787894009795,1137.428571428571,1,73455.0,1,Female,College,Single,Aurora,Standard,24223,,6512.98,Ontario,Toronto,5,True,0.0819697524678136,0.0714909486956981,2,5,Casual / Emerging,3,11.9,7309.356830851269,0.2853,Low
368713,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,65666.0,0,Male,Bachelor,Married,Star,Standard,24227,,2730.2,Ontario,Toronto,1,False,0.036925850913426,0.2400968025212354,4,4,At-Risk Lapsed,1,0.0,0.0,0.1036,Low
368772,53,64197,96295.5,0,0,4,20,0.0,16,37,21,2.176470588235294,9,0.0,1211.2641509433963,0,74299.0,0,Male,Bachelor,Married,Star,2018 Promotion,24220,,4209.68,Ontario,Toronto,8,True,0.0359579021236971,0.000797741286404,1,1,Champions,1,159.0,92832.91583604753,0.7753,Low
368878,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,82534.0,0,Male,Bachelor,Single,Star,Standard,24223,,5439.36,Quebec,Montreal,5,False,0.2316870388895612,0.2485592717913899,4,4,At-Risk Lapsed,1,0.0,0.0,0.1443,Medium
368981,19,36320,36320.0,526,95,8,4,0.0,8,11,3,1.2222222222222223,6,0.0144819801216926,1911.578947368421,1,76162.0,0,Male,High School or Below,Divorced,Nova,Standard,24169,,33718.84,British Columbia,Whistler,59,True,0.034226538744487,0.0216292371988105,3,2,Loyalists,2,24.7,35076.89211280023,0.6067,Low
369000,25,30672,30672.0,0,0,10,6,2.0,13,12,-1,0.8571428571428571,1,0.0,1226.88,0,69047.0,0,Male,Bachelor,Married,Nova,Standard,24174,,3618.69,British Columbia,Vancouver,54,True,0.0360487981038529,0.01361502183822,0,3,Steady Flyers,2,22.5,29566.311264558622,0.3965,Low
369035,20,28690,28690.0,0,0,6,5,1.0,4,16,12,3.2,6,0.0,1434.5,0,64417.0,0,Female,Bachelor,Single,Nova,Standard,24183,,12036.62,British Columbia,Dawson Creek,45,True,0.0348152493205827,0.0457211454869554,3,2,Loyalists,2,44.0,27691.150496992483,0.6004,Low
369084,38,53844,80766.0,374,67,6,16,0.0,17,21,4,1.1666666666666667,13,0.0046306040833508,1416.9473684210527,1,73455.0,1,Male,College,Married,Star,2018 Promotion,24220,,11039.32,British Columbia,Dawson Creek,8,True,0.0359579021236971,0.0006012302186194,1,1,Champions,1,53.2,77861.82407707749,0.7808,Low
369091,20,25082,25082.0,1151,207,8,4,2.0,11,9,-2,0.75,4,0.0458876529920663,1254.1,1,52734.0,0,Female,Bachelor,Married,Aurora,Standard,24164,,8826.96,British Columbia,Vancouver,64,True,0.0348152493205827,0.043328841547585,3,2,Loyalists,3,16.0,24208.763916541146,0.3817,Low
369121,15,23173,23173.0,401,72,7,6,0.0,12,3,-9,0.2307692307692307,1,0.0173038750323638,1544.8666666666666,1,50800.0,0,Female,Bachelor,Divorced,Nova,Standard,24181,,3265.16,Ontario,Toronto,47,True,0.0354399946591926,0.0108707876434802,0,3,Steady Flyers,2,3.0,22351.74900376253,0.2208,Low
369141,26,41793,41793.0,0,0,8,5,0.0,7,19,12,2.375,13,0.0,1607.423076923077,0,60797.0,0,Male,Bachelor,Divorced,Aurora,Standard,24153,,6006.44,Ontario,Trenton,75,True,0.034226538744487,0.0564247404550213,3,2,Loyalists,3,57.2,40362.570266251656,0.6951,Low
369188,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,54568.0,0,Female,Bachelor,Divorced,Aurora,Standard,24150,,7334.92,Quebec,Hull,78,False,0.4979887436893953,0.800920653057871,4,4,At-Risk Lapsed,3,0.0,0.0,0.1685,High
369229,15,22316,22316.0,0,0,7,3,0.0,9,6,-3,0.6,2,0.0,1487.7333333333331,0,93799.0,0,Male,Bachelor,Married,Nova,Standard,24169,,15435.69,British Columbia,Victoria,59,True,0.0354399946591926,0.0429290616084727,0,3,Steady Flyers,2,10.5,21525.121079185457,0.4177,Low
369242,16,30428,30428.0,0,0,6,5,0.0,5,11,6,1.8333333333333333,7,0.0,1901.75,0,75891.0,0,Female,Master,Divorced,Aurora,Standard,24195,,10083.49,Newfoundland,St. John's,33,True,0.034226538744487,0.0184919367396345,2,5,Casual / Emerging,3,25.6,29386.55487908275,0.498,Low
369361,20,30239,30239.0,1089,196,8,5,0.0,2,18,16,6.0,8,0.0360119047619047,1511.95,1,73455.0,1,Female,College,Single,Star,Standard,24170,,7559.21,Manitoba,Winnipeg,58,True,0.034226538744487,0.0482136565719642,3,2,Loyalists,1,52.0,29204.023694905456,0.6092,Low
